,County_Code,County_Name,Election_Number,Election_Date,Election_Name,Unique_Precinct_Identifier,Precinct_Polling_Location,Total_Registered_Voters,Total_Registered_Republicans,Total_Registered_Democrats,Total_Registered_All_Other_Parties,Contest_Name,District,Contest_Code,Candidate,Candidate_Party,Candidate_Florida_Voter_Registration_Sytem_ID_Number,DOE_Assigned_Candidate_Number,Vote_Total
5246,ALA,Alachua,10282,11/08/2016,2016 General Election,51,Faith Presbyterian Church,3179,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,No for Rejection,NOP,0,20,678
5247,ALA,Alachua,10282,11/08/2016,2016 General Election,51,Faith Presbyterian Church,3179,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,OverVotes, ,0,901,0
5248,ALA,Alachua,10282,11/08/2016,2016 General Election,51,Faith Presbyterian Church,3179,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,UnderVotes, ,0,902,161
5249,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,Trump / Pence,REP,0,65072,313
5250,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,Clinton / Kaine,DEM,0,65058,1002
5251,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,Johnson / Weld,LPF,0,69370,38
5252,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,Castle / Bradley,CPF,0,69385,2
5253,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,Stein / Baraka,GRE,0,69377,22
5254,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,De La Fuente / Steinberg,REF,0,69403,0
5255,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,WriteinVotes, ,0,900,18
5256,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,OverVotes, ,0,901,4
5257,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,President of the United States, ,100000,UnderVotes, ,0,902,11
5258,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Marco Rubio,REP,109340956,65070,398
5259,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Patrick Murphy,DEM,110225855,65041,925
5260,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Paul Stanton,LPF,122945407,66374,33
5261,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Tony Khoury,NPA,109645332,65297,3
5262,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Bruce Nathan,NPA,105899561,64800,2
5263,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Steven Machat,NPA,118948766,64869,5
5264,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,Basil E. Dalack,NPA,112148742,65789,6
5265,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,WriteinVotes, ,0,900,2
5266,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,OverVotes, ,0,901,1
5267,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,United States Senator, ,120000,UnderVotes, ,0,902,35
5268,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,Representative in Congress, District 3,140030,Ted Yoho,REP,100409333,65182,387
5269,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,Representative in Congress, District 3,140030,"Kenneth ""Ken"" McGurn",DEM,100392017,68353,916
5270,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,Representative in Congress, District 3,140030,Tom Wells,NPA,100528026,68345,44
5271,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,Representative in Congress, District 3,140030,OverVotes, ,0,901,0
5272,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,Representative in Congress, District 3,140030,UnderVotes, ,0,902,63
5273,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,State Senator, District 8,240080,Keith Perry,REP,100401685,64565,440
5274,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,State Senator, District 8,240080,Rod Smith,DEM,100395466,65289,922
5275,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,State Senator, District 8,240080,OverVotes, ,0,901,0
5276,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,165593,State Senator, District 8,240080,UnderVotes, ,0,902,48
5277,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,"J.K. ""Jess"" Irby",DEM,100488283,68948,1168
5278,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,WriteinVotes, ,0,900,35
5279,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,OverVotes, ,0,901,1
5280,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Clerk of the Circuit Court and Comptroller, ,320000,UnderVotes, ,0,902,206
5281,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Sheriff, ,335000,Jack Jacobs,REP,100410043,68854,303
5282,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Sheriff, ,335000,Sadie Darnell,DEM,100386440,68849,1054
5283,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Sheriff, ,335000,OverVotes, ,0,901,0
5284,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,Sheriff, ,335000,UnderVotes, ,0,902,53
5285,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 1,380010,Mike Byerly,DEM,100477592,68879,1152
5286,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 1,380010,WriteinVotes, ,0,900,37
5287,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 1,380010,OverVotes, ,0,901,1
5288,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 1,380010,UnderVotes, ,0,902,220
5289,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 3,380030,"Robert ""Hutch"" Hutchinson",DEM,100399525,68886,1149
5290,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 3,380030,WriteinVotes, ,0,900,37
5291,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 3,380030,OverVotes, ,0,901,1
5292,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 3,380030,UnderVotes, ,0,902,223
5293,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 5,380050,"Charles S. ""Chuck"" Chestnut",DEM,100400920,68902,1129
5294,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 5,380050,WriteinVotes, ,0,900,45
5295,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 5,380050,OverVotes, ,0,901,1
5296,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,0,County Commissioner, District 5,380050,UnderVotes, ,0,902,235
5297,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Charles T. Canady,Justice of the Supreme Court,500100,Yes,NOP,113445454,10,829
5298,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Charles T. Canady,Justice of the Supreme Court,500100,No,NOP,113445454,20,350
5299,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Charles T. Canady,Justice of the Supreme Court,500100,OverVotes, ,0,901,1
5300,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Charles T. Canady,Justice of the Supreme Court,500100,UnderVotes, ,0,902,230
5301,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,Yes,NOP,112170657,10,832
5302,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,No,NOP,112170657,20,333
5303,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,OverVotes, ,0,901,2
5304,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jorge Labarga,Justice of the Supreme Court,500200,UnderVotes, ,0,902,243
5305,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,Yes,NOP,105012057,10,823
5306,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,No,NOP,105012057,20,339
5307,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,OverVotes, ,0,901,1
5308,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ricky L. Polston,Justice of the Supreme Court,500300,UnderVotes, ,0,902,247
5309,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,Yes,NOP,104072514,10,815
5310,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,No,NOP,104072514,20,333
5311,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,OverVotes, ,0,901,0
5312,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Ross Bilbrey,First District Court of Appeal,520101,UnderVotes, ,0,902,262
5313,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,Yes,NOP,105020100,10,862
5314,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,No,NOP,105020100,20,288
5315,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,OverVotes, ,0,901,1
5316,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Susan Kelsey,First District Court of Appeal,520102,UnderVotes, ,0,902,259
5317,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,Yes,NOP,105059032,10,867
5318,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,No,NOP,105059032,20,281
5319,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,OverVotes, ,0,901,0
5320,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Lori S. Rowe,First District Court of Appeal,520103,UnderVotes, ,0,902,262
5321,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,Yes,NOP,0,10,825
5322,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,No,NOP,0,20,320
5323,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,OverVotes, ,0,901,1
5324,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Kent Wetherell,First District Court of Appeal,520104,UnderVotes, ,0,902,264
5325,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,Yes,NOP,105086897,10,801
5326,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,No,NOP,105086897,20,341
5327,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,OverVotes, ,0,901,0
5328,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Bo Winokur,First District Court of Appeal,520105,UnderVotes, ,0,902,268
5329,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,Yes,NOP,105004220,10,820
5330,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,No,NOP,105004220,20,326
5331,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,OverVotes, ,0,901,0
5332,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Retention of Jim Wolf,First District Court of Appeal,520106,UnderVotes, ,0,902,264
5333,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,Yes for Approval,NOP,0,10,676
5334,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,No for Rejection,NOP,0,20,667
5335,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,OverVotes, ,0,901,0
5336,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 1: Rights of Electricity Consumers Regarding Solar Energy Choice, ,900100,UnderVotes, ,0,902,67
5337,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,Yes for Approval,NOP,0,10,1110
5338,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,No for Rejection,NOP,0,20,251
5339,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,OverVotes, ,0,901,0
5340,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 2: Use of Marijuana for Debilitating Medical Conditions, ,900200,UnderVotes, ,0,902,49
5341,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,Yes for Approval,NOP,0,10,1168
5342,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,No for Rejection,NOP,0,20,168
5343,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,OverVotes, ,0,901,0
5344,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,Amendment No. 3: Tax Exemption for Totally and Permanently Disabled First Responders, ,900300,UnderVotes, ,0,902,74
5345,ALA,Alachua,10282,11/08/2016,2016 General Election,52,DAV State Office,2274,0,0,177947,"Amendment No. 5: Homestead Tax exemption for Certain Senior, Low-income, Long-term Residents; Determination of Just Value"," Low-income, Long-term Residents; Determination of Just Value",900500,Yes for Approval,NOP,0,10,1095
